TCGA-AO-A12E-01																																																																																																																									
TCGA-D8-A140-01																																																																																																																									
TCGA.D8.A1JP.01																																																																																																																									
TCGA.AO.A1KS.01																																																																																																																									
TCGA.A2.A0CW.01																																																																																																																									
TCGA-A8-A0AD-01																																																																																																																									
TCGA-AR-A1AK-01																																																																																																																									
TCGA-C8-A12X-01																																																																																																																									
TCGA.AQ.A04J.01																																																																																																																									
TCGA-BH-A1EW-01																																																																																																																									
TCGA.A8.A09X.01																																																																																																																									
TCGA.A8.A09V.01																																																																																																																									
TCGA-A8-A090-01																																																																																																																									
TCGA-BH-A18R-01																																																																																																																									
TCGA.A2.A0D2.01																																																																																																																									
TCGA.B6.A0WY.01																																																																																																																									
TCGA-E2-A15A-06																																																																																																																									
TCGA.A8.A094.01																																																																																																																									
TCGA-AR-A0TU-01																																																																																																																									
TCGA.E2.A1LK.01																																																																																																																									
TCGA-A8-A07I-01																																																																																																																									
TCGA.AR.A24L.01																																																																																																																									
TCGA.BH.A1EY.01																																																																																																																									
TCGA-AR-A1AO-01																																																																																																																									
TCGA-BH-A0HW-01																		
